time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.13730499350786887,-0.19375932456419837,10.765425793538991,6.1821739519167505,0.07975794662368418,0.0,-0.414268991029273,-0.5702063832738529,2.8362270369515867,-0.15544755972864982,0.11161617837318792,0.0,446.6558298770431,447.2014771002309,447.52700854511926,445.77702944114225
1.2600000000000007,-0.16363388677009075,-0.22983389195771012,10.935971215921152,6.172941086370139,0.08634122890419427,0.0,-0.4639518614919597,-0.6330967769222268,2.848417347317015,-0.15092265571143498,0.10563742067249679,0.0,418.5239792154382,418.0147222092585,418.15386603245395,418.523878717524
1.3200000000000007,-0.19369059725544754,-0.2706418618363775,11.11429197325034,6.163956435535816,0.09445428644338527,0.0,-0.5388146868731495,-0.7282008315740196,3.0947012996984973,-0.14748834887390422,0.16498578866913585,0.0,488.8570046545439,493.27231377245243,491.35598173658934,491.59178558697124
1.3800000000000008,-0.2276402921278655,-0.31635908890372405,11.2989471479191,6.15535364907571,0.10385571037645036,0.0,-0.593655150414123,-0.7964240680979443,3.0603440509465116,-0.13622819187105803,0.1298304811722716,0.0,406.7711680011454,403.6354274152105,403.9717511000291,404.9643606005639
1.4400000000000008,-0.2653499908707959,-0.366698177265938,11.484489358296475,6.146984473664865,0.11209674319480989,0.0,-0.6640969137621562,-0.8823094187495626,3.123965253446642,-0.14695256367172985,0.14923751990476952,0.0,436.1774929270304,437.81281098622026,439.49285133898417,438.58460577253925
1.5000000000000009,-0.30743634205647324,-0.4223352112964739,11.673660725176806,6.138164869723731,0.1207688721768081,0.0,-0.7396117931295829,-0.9730645765743814,3.181288822713666,-0.1470750953905942,0.13292757274651973,0.0,437.65723678074227,436.3173259649068,436.95623383010025,436.9253646144542
1.560000000000001,-0.3541145459762251,-0.48346137954260576,11.865371381568686,6.129245015092053,0.12866016228404575,0.0,-0.8170458300831831,-1.0652573082866412,3.208686558935106,-0.15204421304480426,0.12855304629234166,0.0,427.725346450416,427.3692452509091,428.9839025095628,428.54005966077034
1.620000000000001,-0.4055128338905454,-0.5501971262639365,12.058124062028652,6.119978858851454,0.13624969641653717,0.0,-0.8969065180511508,-1.1600596740395273,3.216061497387102,-0.15970140864687446,0.12201939687183173,0.0,421.96211101621145,421.4131838674731,423.304511830541,422.6211017000978
1.680000000000001,-0.46305798709994955,-0.6242317376043092,12.259944450390917,6.1102759637318105,0.14370119328612319,0.0,-1.0221081147223077,-1.3088405694330911,3.509901020219645,-0.16607473769271897,0.12821230402657094,0.0,509.9594823230217,510.41345994970703,511.67364367708655,511.19853510831575
1.740000000000001,-0.5271849234220373,-0.7060998036766868,12.471676326565692,6.101008517167209,0.15178301313463116,0.0,-1.11617319146283,-1.4209333145779377,3.5472949530315288,-0.13787451959208827,0.14523819184923067,0.0,435.6003242520976,437.0387594120792,434.63503482587004,436.96848740713904
1.8000000000000012,-0.5966498677518818,-0.7943122270169307,12.682636121747812,6.092667146219032,0.16055857947170882,0.0,-1.200039887726201,-1.5201427709792017,3.484524700713214,-0.14142162976477182,0.1482251583452819,0.0,403.03516719915854,403.3274793984225,402.9118507400144,402.57085605400687
1.8600000000000012,-0.6721255731088863,-0.8895835886318306,12.894790008631297,6.084652728969537,0.16915085528321683,0.0,-1.3166585441805039,-1.656307016770748,3.5864334088212195,-0.12127489788270006,0.1305838113753052,0.0,460.3509641608619,458.97102513044007,456.62360932891136,458.21189923465914
1.9200000000000013,-0.7549688926020459,-0.9934057569812533,13.114075955953131,6.076969499794336,0.17700703822318786,0.0,-1.4455434668817944,-1.8050943935061181,3.722107920514491,-0.1471898599593887,0.1316316272179952,0.0,471.07347994649575,471.169166826292,471.50479328031145,469.48377666432555
1.9800000000000013,-0.8454067758363496,-1.1059664607428132,13.339715482457612,6.067940179492311,0.18492443365051248,0.0,-1.5697759570136767,-1.9477055005642645,3.7983673979531902,-0.158062313363397,0.1325980367470053,0.0,454.07833126490897,454.1714490578147,454.9822053802963,454.08994639688154
2.0400000000000014,-0.9437364836997755,-1.2275773296236954,13.571267158712114,6.058541849781733,0.19245122288412464,0.0,-1.708605645914094,-2.106827030717799,3.918918229725957,-0.15393723945852816,0.1046555463975604,0.0,470.84759187802774,468.6936373109256,470.3626770764497,470.66030909454327
2.1000000000000014,-1.0497382596205573,-1.357997402856836,13.805898647898566,6.049042609646657,0.1985379462024648,0.0,-1.8253129576926133,-2.241272594485359,3.9016254336317044,-0.16895324451592175,0.09410277603672232,0.0,427.35520215366824,426.46397405561,428.9685698929835,427.6663230449873
2.1600000000000015,-1.1629282324697863,-1.4967397588088978,14.039786627894568,6.038937167182695,0.2043981409543223,0.0,-1.9481739069790576,-2.3843022936762095,3.8940413963818576,-0.16738753672017148,0.1039852088651991,0.0,432.50615716979996,433.34617964492185,431.2915200691187,431.395658314602
2.2200000000000015,-1.284489675303498,-1.645279483634746,14.277272408008749,6.028398630587462,0.21058184518690748,0.0,-2.1044046853009033,-2.5679038197433295,4.020860085228127,-0.20223853252756088,0.10114932874570869,0.0,477.1477521148209,476.9396165116748,478.46544515109457,475.7757769115263
2.2800000000000016,-1.4141631019868321,-1.8034104719800759,14.515946473279579,6.01640729366437,0.21694191035821664,0.0,-2.2185605753764155,-2.7040528943525315,3.9345679984119903,-0.19547827281851535,0.11426387700157373,0.0,408.99698629320847,410.174313301486,407.81348181411374,408.37393455635527
2.3400000000000016,-1.551781845500984,-1.9710772593015293,14.753656970240806,6.005291870791758,0.22375732735910958,0.0,-2.369300996234372,-2.885768296702975,3.987997998238825,-0.17017614306794612,0.1122091725157627,0.0,458.3378305621178,458.1855403302521,456.23437954903795,458.21748249431704
2.4000000000000017,-1.6977060003728905,-2.1487950088006205,14.990764557856355,5.994674361727096,0.2308089473008046,0.0,-2.4954063443492687,-3.038954268476005,3.915080917156134,-0.1960956479063742,0.1264609664313151,0.0,415.67173832507785,416.93227822366674,419.05790746727786,416.76513978524645
2.4600000000000017,-1.8511630491739344,-2.3356870625580934,15.222769082037978,5.9834578617684535,0.2384891950480279,0.0,-2.6204464130848266,-3.191639602536683,3.8179209465138357,-0.17307457909582352,0.13092151590573967,0.0,408.6523675332064,409.06635762290176,409.43428433163325,411.44000555479965
2.520000000000002,-2.013007006688585,-2.5328279329027836,15.45180439538312,5.972646072158103,0.2459321219913022,0.0,-2.7749790671922185,-3.3805220250557073,3.8155795973899043,-0.2008330460622794,0.10450606742267941,0.0,444.68159830366704,442.52573146487646,446.2749658756001,443.9708231533778
2.580000000000002,-2.185068908415963,-2.7424847991316494,15.68362168236609,5.961043049603159,0.2520309170811439,0.0,-2.96087383630514,-3.608954474018805,3.9100505993181383,-0.1815913867898256,0.09521293124120614,0.0,479.1529580723885,478.45394998808706,477.56182209497564,478.9935291562739
2.640000000000002,-2.3681548946067146,-2.965755506731073,15.919985012543266,5.950467912076169,0.2581290189243308,0.0,-3.1424180432778193,-3.8341904194405942,3.967271894477731,-0.16729213091211204,0.1120951230003747,0.0,469.4848167640713,470.801252205006,469.3749783883104,470.4553017716982
